"name","pname","version","patches","system","out","outputs","store_path","cpe","purl","urls","pname_meta","version_meta","meta_homepage","meta_unfree","meta_description","meta_position","meta_license_short","meta_license_spdxid","meta_maintainers_email"
"cargo-package-prost-0.11.9","cargo-package-prost","0.11.9","","x86_64-linux","/nix/store/nyaxmp6h73lwrj27gifnwai5gb51m8x4-cargo-package-prost-0.11.9","['/nix/store/nyaxmp6h73lwrj27gifnwai5gb51m8x4-cargo-package-prost-0.11.9']","/nix/store/l5xs9r1yw5m6rndm49ydbg924ci7g4rn-cargo-package-prost-0.11.9.drv","cpe:2.3:a:cargo-package-prost:cargo-package-prost:0.11.9:*:*:*:*:*:*:*","pkg:nix/cargo-package-prost@0.11.9","","","","","","","","","",""
"cargo-package-prost-derive-0.11.9","cargo-package-prost-derive","0.11.9","","x86_64-linux","/nix/store/w3r0323s3dab25q1mfh7dbdnlifk119d-cargo-package-prost-derive-0.11.9","['/nix/store/w3r0323s3dab25q1mfh7dbdnlifk119d-cargo-package-prost-derive-0.11.9']","/nix/store/r8d8y0whsr5x4a3cikqbizqi78267m02-cargo-package-prost-derive-0.11.9.drv","cpe:2.3:a:cargo-package-prost-derive:cargo-package-prost-derive:0.11.9:*:*:*:*:*:*:*","pkg:nix/cargo-package-prost-derive@0.11.9","","","","","","","","","",""
"cargo-package-ptr_meta-0.3.1","cargo-package-ptr_meta","0.3.1","","x86_64-linux","/nix/store/cvngn4q4xxf17xc1hv04ma4h82fiyr4v-cargo-package-ptr_meta-0.3.1","['/nix/store/cvngn4q4xxf17xc1hv04ma4h82fiyr4v-cargo-package-ptr_meta-0.3.1']","/nix/store/g94nzaksa2via6m0xzdkcaaw544d5bg5-cargo-package-ptr_meta-0.3.1.drv","cpe:2.3:a:cargo-package-ptr_meta:cargo-package-ptr_meta:0.3.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-ptr_meta@0.3.1","","","","","","","","","",""
"cargo-package-ptr_meta_derive-0.3.1","cargo-package-ptr_meta_derive","0.3.1","","x86_64-linux","/nix/store/gvcxqdjwlzlwb7c6dlkpp1s5zyifb6v9-cargo-package-ptr_meta_derive-0.3.1","['/nix/store/gvcxqdjwlzlwb7c6dlkpp1s5zyifb6v9-cargo-package-ptr_meta_derive-0.3.1']","/nix/store/04cnpryyaahvrkxx1a6yirhndwjrmfkb-cargo-package-ptr_meta_derive-0.3.1.drv","cpe:2.3:a:cargo-package-ptr_meta_derive:cargo-package-ptr_meta_derive:0.3.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-ptr_meta_derive@0.3.1","","","","","","","","","",""
"cargo-package-pyroscope-0.5.8","cargo-package-pyroscope","0.5.8","","x86_64-linux","/nix/store/52qb9bdl4jjgh3kfnvklycbn0s6sc5sx-cargo-package-pyroscope-0.5.8","['/nix/store/52qb9bdl4jjgh3kfnvklycbn0s6sc5sx-cargo-package-pyroscope-0.5.8']","/nix/store/nl9s8f6x06yrl3ybrh4gl79y3zd7bpgi-cargo-package-pyroscope-0.5.8.drv","cpe:2.3:a:cargo-package-pyroscope:cargo-package-pyroscope:0.5.8:*:*:*:*:*:*:*","pkg:nix/cargo-package-pyroscope@0.5.8","","","","","","","","","",""
"cargo-package-pyroscope_pprofrs-0.2.10","cargo-package-pyroscope_pprofrs","0.2.10","","x86_64-linux","/nix/store/ni347zk7pikimwpr3b3m7h8xhw6mpxr0-cargo-package-pyroscope_pprofrs-0.2.10","['/nix/store/ni347zk7pikimwpr3b3m7h8xhw6mpxr0-cargo-package-pyroscope_pprofrs-0.2.10']","/nix/store/g6j1c9gyalz9d26hsn8cvni0dj8rqa0i-cargo-package-pyroscope_pprofrs-0.2.10.drv","cpe:2.3:a:cargo-package-pyroscope_pprofrs:cargo-package-pyroscope_pprofrs:0.2.10:*:*:*:*:*:*:*","pkg:nix/cargo-package-pyroscope_pprofrs@0.2.10","","","","","","","","","",""
"cargo-package-quanta-0.12.6","cargo-package-quanta","0.12.6","","x86_64-linux","/nix/store/ihabf7ks4a1in0nzscviqzwqi8l2cpxz-cargo-package-quanta-0.12.6","['/nix/store/ihabf7ks4a1in0nzscviqzwqi8l2cpxz-cargo-package-quanta-0.12.6']","/nix/store/4fbybzh3wphdi7kw2is17xxayp0x66gg-cargo-package-quanta-0.12.6.drv","cpe:2.3:a:cargo-package-quanta:cargo-package-quanta:0.12.6:*:*:*:*:*:*:*","pkg:nix/cargo-package-quanta@0.12.6","","","","","","","","","",""
"cargo-package-quick-xml-0.38.4","cargo-package-quick-xml","0.38.4","","x86_64-linux","/nix/store/bfln54d6q7xpm7kz2qx0320g50f19fwx-cargo-package-quick-xml-0.38.4","['/nix/store/bfln54d6q7xpm7kz2qx0320g50f19fwx-cargo-package-quick-xml-0.38.4']","/nix/store/6jnj0x3dkfhsgc812xfg7igy1i7438vz-cargo-package-quick-xml-0.38.4.drv","cpe:2.3:a:cargo-package-quick-xml:cargo-package-quick-xml:0.38.4:*:*:*:*:*:*:*","pkg:nix/cargo-package-quick-xml@0.38.4","","","","","","","","","",""
"cargo-package-quote-1.0.43","cargo-package-quote","1.0.43","","x86_64-linux","/nix/store/d5fsjdndskvcl0qfw9s8ss79s8db72il-cargo-package-quote-1.0.43","['/nix/store/d5fsjdndskvcl0qfw9s8ss79s8db72il-cargo-package-quote-1.0.43']","/nix/store/g4nbcn9ss5y82k3n63i2x67wm3xz38pv-cargo-package-quote-1.0.43.drv","cpe:2.3:a:cargo-package-quote:cargo-package-quote:1.0.43:*:*:*:*:*:*:*","pkg:nix/cargo-package-quote@1.0.43","","","","","","","","","",""
"cargo-package-r-efi-5.3.0","cargo-package-r-efi","5.3.0","","x86_64-linux","/nix/store/v30ig08ahmm1pfmbsk5darqw1vk207c3-cargo-package-r-efi-5.3.0","['/nix/store/v30ig08ahmm1pfmbsk5darqw1vk207c3-cargo-package-r-efi-5.3.0']","/nix/store/77d9i0qganb1rya6f37nrv0c7y5sz8g6-cargo-package-r-efi-5.3.0.drv","cpe:2.3:a:cargo-package-r-efi:cargo-package-r-efi:5.3.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-r-efi@5.3.0","","","","","","","","","",""
"cargo-package-r-efi-alloc-2.1.0","cargo-package-r-efi-alloc","2.1.0","","x86_64-linux","/nix/store/sbp8pzm298gi43n555qs176832invjk7-cargo-package-r-efi-alloc-2.1.0","['/nix/store/sbp8pzm298gi43n555qs176832invjk7-cargo-package-r-efi-alloc-2.1.0']","/nix/store/f0vm0lcccq94fmkp02fbmn5vszpap6py-cargo-package-r-efi-alloc-2.1.0.drv","cpe:2.3:a:cargo-package-r-efi-alloc:cargo-package-r-efi-alloc:2.1.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-r-efi-alloc@2.1.0","","","","","","","","","",""
"cargo-package-radium-0.7.0","cargo-package-radium","0.7.0","","x86_64-linux","/nix/store/zd2dk07gfhlg334kxcn53srk86795lgx-cargo-package-radium-0.7.0","['/nix/store/zd2dk07gfhlg334kxcn53srk86795lgx-cargo-package-radium-0.7.0']","/nix/store/k1zjj00lrh1mhi9ibgcr1zzzcglcwzi7-cargo-package-radium-0.7.0.drv","cpe:2.3:a:cargo-package-radium:cargo-package-radium:0.7.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-radium@0.7.0","","","","","","","","","",""
"cargo-package-radix_trie-0.2.1","cargo-package-radix_trie","0.2.1","","x86_64-linux","/nix/store/md0fn3sc64g9k4vg6b9ikcrj1rfyhm7d-cargo-package-radix_trie-0.2.1","['/nix/store/md0fn3sc64g9k4vg6b9ikcrj1rfyhm7d-cargo-package-radix_trie-0.2.1']","/nix/store/dx5wh0f0424rwsxf0p1hmfabq9cdlfxf-cargo-package-radix_trie-0.2.1.drv","cpe:2.3:a:cargo-package-radix_trie:cargo-package-radix_trie:0.2.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-radix_trie@0.2.1","","","","","","","","","",""
"cargo-package-rancor-0.1.1","cargo-package-rancor","0.1.1","","x86_64-linux","/nix/store/dk0v99rxzypgz437fvyks6vhmacfpc2v-cargo-package-rancor-0.1.1","['/nix/store/dk0v99rxzypgz437fvyks6vhmacfpc2v-cargo-package-rancor-0.1.1']","/nix/store/4va8ih5cr57h2vk1mbq9d7j7pwww9vaf-cargo-package-rancor-0.1.1.drv","cpe:2.3:a:cargo-package-rancor:cargo-package-rancor:0.1.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-rancor@0.1.1","","","","","","","","","",""
"cargo-package-rand-0.8.5","cargo-package-rand","0.8.5","","x86_64-linux","/nix/store/bmsiplh77xxm0l336w2a8z5id36f1r9l-cargo-package-rand-0.8.5","['/nix/store/bmsiplh77xxm0l336w2a8z5id36f1r9l-cargo-package-rand-0.8.5']","/nix/store/pkzn4dq8hnaycbck0cx80hsz3kaxgsap-cargo-package-rand-0.8.5.drv","cpe:2.3:a:cargo-package-rand:cargo-package-rand:0.8.5:*:*:*:*:*:*:*","pkg:nix/cargo-package-rand@0.8.5","","","","","","","","","",""
"cargo-package-rand-0.9.2","cargo-package-rand","0.9.2","","x86_64-linux","/nix/store/8wy49668r291s544lr3npqsk25dink55-cargo-package-rand-0.9.2","['/nix/store/8wy49668r291s544lr3npqsk25dink55-cargo-package-rand-0.9.2']","/nix/store/931d1iq8rgwd2ydzsiafyc82fg65h31n-cargo-package-rand-0.9.2.drv","cpe:2.3:a:cargo-package-rand:cargo-package-rand:0.9.2:*:*:*:*:*:*:*","pkg:nix/cargo-package-rand@0.9.2","","","","","","","","","",""
"cargo-package-rand_chacha-0.3.1","cargo-package-rand_chacha","0.3.1","","x86_64-linux","/nix/store/3v2w231agn77p0rvh84l2xfy7ivbpli4-cargo-package-rand_chacha-0.3.1","['/nix/store/3v2w231agn77p0rvh84l2xfy7ivbpli4-cargo-package-rand_chacha-0.3.1']","/nix/store/gid9w0i9m862257y08ima0b6m0fgacxd-cargo-package-rand_chacha-0.3.1.drv","cpe:2.3:a:cargo-package-rand_chacha:cargo-package-rand_chacha:0.3.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-rand_chacha@0.3.1","","","","","","","","","",""
"cargo-package-rand_chacha-0.9.0","cargo-package-rand_chacha","0.9.0","","x86_64-linux","/nix/store/lhh0br2mpa7c7plm036glzfdcda739fy-cargo-package-rand_chacha-0.9.0","['/nix/store/lhh0br2mpa7c7plm036glzfdcda739fy-cargo-package-rand_chacha-0.9.0']","/nix/store/1hycg1q48mbkpyi2n92icy8mm38670i6-cargo-package-rand_chacha-0.9.0.drv","cpe:2.3:a:cargo-package-rand_chacha:cargo-package-rand_chacha:0.9.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-rand_chacha@0.9.0","","","","","","","","","",""
"cargo-package-rand_core-0.6.4","cargo-package-rand_core","0.6.4","","x86_64-linux","/nix/store/xbsryzhqxmm3shl3r2s40jzy0z89wvag-cargo-package-rand_core-0.6.4","['/nix/store/xbsryzhqxmm3shl3r2s40jzy0z89wvag-cargo-package-rand_core-0.6.4']","/nix/store/2l3jb14lx3vzzbwrldvpw84a6hd8wxp0-cargo-package-rand_core-0.6.4.drv","cpe:2.3:a:cargo-package-rand_core:cargo-package-rand_core:0.6.4:*:*:*:*:*:*:*","pkg:nix/cargo-package-rand_core@0.6.4","","","","","","","","","",""
"cargo-package-rand_core-0.9.3","cargo-package-rand_core","0.9.3","","x86_64-linux","/nix/store/mkkgypphs3ajy8a012zdqn53c64mwg15-cargo-package-rand_core-0.9.3","['/nix/store/mkkgypphs3ajy8a012zdqn53c64mwg15-cargo-package-rand_core-0.9.3']","/nix/store/6962293azba2iaxjh6v1jp0n2fxvnk5q-cargo-package-rand_core-0.9.3.drv","cpe:2.3:a:cargo-package-rand_core:cargo-package-rand_core:0.9.3:*:*:*:*:*:*:*","pkg:nix/cargo-package-rand_core@0.9.3","","","","","","","","","",""
"cargo-package-rand_pcg-0.3.1","cargo-package-rand_pcg","0.3.1","","x86_64-linux","/nix/store/vl521vpkgzclm5vzkaa0ih4h80yh2ngd-cargo-package-rand_pcg-0.3.1","['/nix/store/vl521vpkgzclm5vzkaa0ih4h80yh2ngd-cargo-package-rand_pcg-0.3.1']","/nix/store/x5c2bzl0amflslpcnpxrvbvf33nwd9h4-cargo-package-rand_pcg-0.3.1.drv","cpe:2.3:a:cargo-package-rand_pcg:cargo-package-rand_pcg:0.3.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-rand_pcg@0.3.1","","","","","","","","","",""
"cargo-package-rand_xorshift-0.4.0","cargo-package-rand_xorshift","0.4.0","","x86_64-linux","/nix/store/bqyn063hb8311qqbpjk66iffh5gafvih-cargo-package-rand_xorshift-0.4.0","['/nix/store/bqyn063hb8311qqbpjk66iffh5gafvih-cargo-package-rand_xorshift-0.4.0']","/nix/store/7yrp2nyafifzgf83zn3ldg1i5i8d8hd7-cargo-package-rand_xorshift-0.4.0.drv","cpe:2.3:a:cargo-package-rand_xorshift:cargo-package-rand_xorshift:0.4.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-rand_xorshift@0.4.0","","","","","","","","","",""
"cargo-package-rand_xoshiro-0.7.0","cargo-package-rand_xoshiro","0.7.0","","x86_64-linux","/nix/store/7hvsvdjcrcr82gcjncdisslmzcs4q51j-cargo-package-rand_xoshiro-0.7.0","['/nix/store/7hvsvdjcrcr82gcjncdisslmzcs4q51j-cargo-package-rand_xoshiro-0.7.0']","/nix/store/gmpgmjhgg1l45hdgzcf6y9vxr1v4i06n-cargo-package-rand_xoshiro-0.7.0.drv","cpe:2.3:a:cargo-package-rand_xoshiro:cargo-package-rand_xoshiro:0.7.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-rand_xoshiro@0.7.0","","","","","","","","","",""
"cargo-package-rapidhash-4.2.0","cargo-package-rapidhash","4.2.0","","x86_64-linux","/nix/store/p992qiyik10qrvc0x405b5saa9gd9j05-cargo-package-rapidhash-4.2.0","['/nix/store/p992qiyik10qrvc0x405b5saa9gd9j05-cargo-package-rapidhash-4.2.0']","/nix/store/zs81n6jcznpzb8372xsfzkmrl0aznvm5-cargo-package-rapidhash-4.2.0.drv","cpe:2.3:a:cargo-package-rapidhash:cargo-package-rapidhash:4.2.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-rapidhash@4.2.0","","","","","","","","","",""
"cargo-package-raw-cpuid-11.6.0","cargo-package-raw-cpuid","11.6.0","","x86_64-linux","/nix/store/wb9cndc14gasp2k969q8i09w49ma9w4h-cargo-package-raw-cpuid-11.6.0","['/nix/store/wb9cndc14gasp2k969q8i09w49ma9w4h-cargo-package-raw-cpuid-11.6.0']","/nix/store/gxy56y1rkplx4rki74vwi5k9f4f41sj8-cargo-package-raw-cpuid-11.6.0.drv","cpe:2.3:a:cargo-package-raw-cpuid:cargo-package-raw-cpuid:11.6.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-raw-cpuid@11.6.0","","","","","","","","","",""
"cargo-package-rayon-1.11.0","cargo-package-rayon","1.11.0","","x86_64-linux","/nix/store/9lss0hv6p3shk66plw0pslbzwm68fis7-cargo-package-rayon-1.11.0","['/nix/store/9lss0hv6p3shk66plw0pslbzwm68fis7-cargo-package-rayon-1.11.0']","/nix/store/xxzk0wnczkjxv1cx1pq1rj68m4jb6w4q-cargo-package-rayon-1.11.0.drv","cpe:2.3:a:cargo-package-rayon:cargo-package-rayon:1.11.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-rayon@1.11.0","","","","","","","","","",""
"cargo-package-rayon-core-1.13.0","cargo-package-rayon-core","1.13.0","","x86_64-linux","/nix/store/4y86cnvhws00wwy0r4qcvvihfjdw09jz-cargo-package-rayon-core-1.13.0","['/nix/store/4y86cnvhws00wwy0r4qcvvihfjdw09jz-cargo-package-rayon-core-1.13.0']","/nix/store/5cimxyj37wahp6vv1mviipkck8yj215z-cargo-package-rayon-core-1.13.0.drv","cpe:2.3:a:cargo-package-rayon-core:cargo-package-rayon-core:1.13.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-rayon-core@1.13.0","","","","","","","","","",""
"cargo-package-redox_syscall-0.5.18","cargo-package-redox_syscall","0.5.18","","x86_64-linux","/nix/store/wfppw8a32qhqkvp8vzfa4mvcdz19q2a3-cargo-package-redox_syscall-0.5.18","['/nix/store/wfppw8a32qhqkvp8vzfa4mvcdz19q2a3-cargo-package-redox_syscall-0.5.18']","/nix/store/bglc3fkg12j8zzgyrcj7w50jqhwlrn6z-cargo-package-redox_syscall-0.5.18.drv","cpe:2.3:a:cargo-package-redox_syscall:cargo-package-redox_syscall:0.5.18:*:*:*:*:*:*:*","pkg:nix/cargo-package-redox_syscall@0.5.18","","","","","","","","","",""
"cargo-package-redox_users-0.4.6","cargo-package-redox_users","0.4.6","","x86_64-linux","/nix/store/4sh582qn0f5i5cnkcsqx5grmm72n101f-cargo-package-redox_users-0.4.6","['/nix/store/4sh582qn0f5i5cnkcsqx5grmm72n101f-cargo-package-redox_users-0.4.6']","/nix/store/ar1a52qa9bsqgym352cb60ybw8ni1ijy-cargo-package-redox_users-0.4.6.drv","cpe:2.3:a:cargo-package-redox_users:cargo-package-redox_users:0.4.6:*:*:*:*:*:*:*","pkg:nix/cargo-package-redox_users@0.4.6","","","","","","","","","",""
"cargo-package-ref-cast-1.0.25","cargo-package-ref-cast","1.0.25","","x86_64-linux","/nix/store/8vr62dgkyiqfw77h2c0i9c0nhn4gf1cr-cargo-package-ref-cast-1.0.25","['/nix/store/8vr62dgkyiqfw77h2c0i9c0nhn4gf1cr-cargo-package-ref-cast-1.0.25']","/nix/store/gg65xcyy6q4y2lvbk5cyzmh6ni6ydc17-cargo-package-ref-cast-1.0.25.drv","cpe:2.3:a:cargo-package-ref-cast:cargo-package-ref-cast:1.0.25:*:*:*:*:*:*:*","pkg:nix/cargo-package-ref-cast@1.0.25","","","","","","","","","",""
"cargo-package-ref-cast-impl-1.0.25","cargo-package-ref-cast-impl","1.0.25","","x86_64-linux","/nix/store/gyi2z8ja9z6l2mx4xm4ldxmc67kkgvvh-cargo-package-ref-cast-impl-1.0.25","['/nix/store/gyi2z8ja9z6l2mx4xm4ldxmc67kkgvvh-cargo-package-ref-cast-impl-1.0.25']","/nix/store/c7vv6asfzpvknax3bx0x8nr06zmqh5sj-cargo-package-ref-cast-impl-1.0.25.drv","cpe:2.3:a:cargo-package-ref-cast-impl:cargo-package-ref-cast-impl:1.0.25:*:*:*:*:*:*:*","pkg:nix/cargo-package-ref-cast-impl@1.0.25","","","","","","","","","",""
"cargo-package-regex-1.12.2","cargo-package-regex","1.12.2","","x86_64-linux","/nix/store/72kn39ss90bq1a3v4gzb40am1bzhm9l4-cargo-package-regex-1.12.2","['/nix/store/72kn39ss90bq1a3v4gzb40am1bzhm9l4-cargo-package-regex-1.12.2']","/nix/store/36kw0wvy2jl4qylhv4ihcppq7gw11ab0-cargo-package-regex-1.12.2.drv","cpe:2.3:a:cargo-package-regex:cargo-package-regex:1.12.2:*:*:*:*:*:*:*","pkg:nix/cargo-package-regex@1.12.2","","","","","","","","","",""
"cargo-package-regex-automata-0.4.13","cargo-package-regex-automata","0.4.13","","x86_64-linux","/nix/store/4syb232vri40gpb0klb760iy9vk8i8m4-cargo-package-regex-automata-0.4.13","['/nix/store/4syb232vri40gpb0klb760iy9vk8i8m4-cargo-package-regex-automata-0.4.13']","/nix/store/9da6kkx98ym6s466smj2rw8r43v871gn-cargo-package-regex-automata-0.4.13.drv","cpe:2.3:a:cargo-package-regex-automata:cargo-package-regex-automata:0.4.13:*:*:*:*:*:*:*","pkg:nix/cargo-package-regex-automata@0.4.13","","","","","","","","","",""
"cargo-package-regex-syntax-0.8.8","cargo-package-regex-syntax","0.8.8","","x86_64-linux","/nix/store/l0l0qri77ayi6hv8xzrfifwfn1syq27c-cargo-package-regex-syntax-0.8.8","['/nix/store/l0l0qri77ayi6hv8xzrfifwfn1syq27c-cargo-package-regex-syntax-0.8.8']","/nix/store/0r033yq636an62skvrxhz6m5p2pblpqv-cargo-package-regex-syntax-0.8.8.drv","cpe:2.3:a:cargo-package-regex-syntax:cargo-package-regex-syntax:0.8.8:*:*:*:*:*:*:*","pkg:nix/cargo-package-regex-syntax@0.8.8","","","","","","","","","",""
"cargo-package-rend-0.5.3","cargo-package-rend","0.5.3","","x86_64-linux","/nix/store/g9rqdb0gfmqrv53scb2v04gk0z5sa6fb-cargo-package-rend-0.5.3","['/nix/store/g9rqdb0gfmqrv53scb2v04gk0z5sa6fb-cargo-package-rend-0.5.3']","/nix/store/nj05ndjkqb5yy5wrv7a6x4v2cl5y97dq-cargo-package-rend-0.5.3.drv","cpe:2.3:a:cargo-package-rend:cargo-package-rend:0.5.3:*:*:*:*:*:*:*","pkg:nix/cargo-package-rend@0.5.3","","","","","","","","","",""
"cargo-package-reqwest-0.12.28","cargo-package-reqwest","0.12.28","","x86_64-linux","/nix/store/5pwrjjck22iw5ijr5mch2hdvhl9d4m71-cargo-package-reqwest-0.12.28","['/nix/store/5pwrjjck22iw5ijr5mch2hdvhl9d4m71-cargo-package-reqwest-0.12.28']","/nix/store/0ml1mxbzr2gi34dkbr33hqrzdcnqm4l7-cargo-package-reqwest-0.12.28.drv","cpe:2.3:a:cargo-package-reqwest:cargo-package-reqwest:0.12.28:*:*:*:*:*:*:*","pkg:nix/cargo-package-reqwest@0.12.28","","","","","","","","","",""
"cargo-package-ring-0.17.14","cargo-package-ring","0.17.14","","x86_64-linux","/nix/store/k9cqr9wcr7p85qif2y6prj6cw5jm7cf8-cargo-package-ring-0.17.14","['/nix/store/k9cqr9wcr7p85qif2y6prj6cw5jm7cf8-cargo-package-ring-0.17.14']","/nix/store/swd8m3s7fa5nr16jwfx2jd3c9vj8rinf-cargo-package-ring-0.17.14.drv","cpe:2.3:a:cargo-package-ring:cargo-package-ring:0.17.14:*:*:*:*:*:*:*","pkg:nix/cargo-package-ring@0.17.14","","","","","","","","","",""
"cargo-package-rkyv-0.8.13","cargo-package-rkyv","0.8.13","","x86_64-linux","/nix/store/c9b0q3qwjnb0yv7bff8s86k5jv6m8r36-cargo-package-rkyv-0.8.13","['/nix/store/c9b0q3qwjnb0yv7bff8s86k5jv6m8r36-cargo-package-rkyv-0.8.13']","/nix/store/sbrgx80bfhy21m9pv8qxs17swrm9bmd4-cargo-package-rkyv-0.8.13.drv","cpe:2.3:a:cargo-package-rkyv:cargo-package-rkyv:0.8.13:*:*:*:*:*:*:*","pkg:nix/cargo-package-rkyv@0.8.13","","","","","","","","","",""
"cargo-package-rkyv_derive-0.8.13","cargo-package-rkyv_derive","0.8.13","","x86_64-linux","/nix/store/44xb0j5xiwr9pg4icfl06dk8k4wyrlz8-cargo-package-rkyv_derive-0.8.13","['/nix/store/44xb0j5xiwr9pg4icfl06dk8k4wyrlz8-cargo-package-rkyv_derive-0.8.13']","/nix/store/knsidck3ziibxc1y22kqrbr1grmzkg02-cargo-package-rkyv_derive-0.8.13.drv","cpe:2.3:a:cargo-package-rkyv_derive:cargo-package-rkyv_derive:0.8.13:*:*:*:*:*:*:*","pkg:nix/cargo-package-rkyv_derive@0.8.13","","","","","","","","","",""
"cargo-package-rle-decode-fast-1.0.3","cargo-package-rle-decode-fast","1.0.3","","x86_64-linux","/nix/store/r7hdl5gihwi2fhv0w5lpfyiim4jaqq1r-cargo-package-rle-decode-fast-1.0.3","['/nix/store/r7hdl5gihwi2fhv0w5lpfyiim4jaqq1r-cargo-package-rle-decode-fast-1.0.3']","/nix/store/60fnfw0mr8kanwph5cvbcyzm5fkbhc7v-cargo-package-rle-decode-fast-1.0.3.drv","cpe:2.3:a:cargo-package-rle-decode-fast:cargo-package-rle-decode-fast:1.0.3:*:*:*:*:*:*:*","pkg:nix/cargo-package-rle-decode-fast@1.0.3","","","","","","","","","",""
"cargo-package-roaring-0.11.3","cargo-package-roaring","0.11.3","","x86_64-linux","/nix/store/alka3iabd1hndnaprng57p9h462ps9s4-cargo-package-roaring-0.11.3","['/nix/store/alka3iabd1hndnaprng57p9h462ps9s4-cargo-package-roaring-0.11.3']","/nix/store/v6dsfikikvy8gb0wh3spzxhs25khhr1m-cargo-package-roaring-0.11.3.drv","cpe:2.3:a:cargo-package-roaring:cargo-package-roaring:0.11.3:*:*:*:*:*:*:*","pkg:nix/cargo-package-roaring@0.11.3","","","","","","","","","",""
"cargo-package-rustc-demangle-0.1.26","cargo-package-rustc-demangle","0.1.26","","x86_64-linux","/nix/store/51gbaxfk0fs0akmhnlpx375j418b4j7q-cargo-package-rustc-demangle-0.1.26","['/nix/store/51gbaxfk0fs0akmhnlpx375j418b4j7q-cargo-package-rustc-demangle-0.1.26']","/nix/store/1bj2d0138sbj9v6vdac59rssrz9zc42g-cargo-package-rustc-demangle-0.1.26.drv","cpe:2.3:a:cargo-package-rustc-demangle:cargo-package-rustc-demangle:0.1.26:*:*:*:*:*:*:*","pkg:nix/cargo-package-rustc-demangle@0.1.26","","","","","","","","","",""
"cargo-package-rustc-hash-2.1.1","cargo-package-rustc-hash","2.1.1","","x86_64-linux","/nix/store/zhb22bs4r1k8lhah8jbhvvqr2kycd5lp-cargo-package-rustc-hash-2.1.1","['/nix/store/zhb22bs4r1k8lhah8jbhvvqr2kycd5lp-cargo-package-rustc-hash-2.1.1']","/nix/store/d9ga2xdbq2bqkwg6fbwd5bi9skczpcv6-cargo-package-rustc-hash-2.1.1.drv","cpe:2.3:a:cargo-package-rustc-hash:cargo-package-rustc-hash:2.1.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-rustc-hash@2.1.1","","","","","","","","","",""
"cargo-package-rustc-literal-escaper-0.0.5","cargo-package-rustc-literal-escaper","0.0.5","","x86_64-linux","/nix/store/zy8cvsd7xa65lzz6dn1y55rmh7hcrafa-cargo-package-rustc-literal-escaper-0.0.5","['/nix/store/zy8cvsd7xa65lzz6dn1y55rmh7hcrafa-cargo-package-rustc-literal-escaper-0.0.5']","/nix/store/alisylh9dx9188mzv76chlysizwbfkz2-cargo-package-rustc-literal-escaper-0.0.5.drv","cpe:2.3:a:cargo-package-rustc-literal-escaper:cargo-package-rustc-literal-escaper:0.0.5:*:*:*:*:*:*:*","pkg:nix/cargo-package-rustc-literal-escaper@0.0.5","","","","","","","","","",""
"cargo-package-rustc_version-0.4.1","cargo-package-rustc_version","0.4.1","","x86_64-linux","/nix/store/nkamzg60pgr2q2fb0lnk15araa0swjiv-cargo-package-rustc_version-0.4.1","['/nix/store/nkamzg60pgr2q2fb0lnk15araa0swjiv-cargo-package-rustc_version-0.4.1']","/nix/store/z3dvf621zry6sa63shz4fx253r7vzdg3-cargo-package-rustc_version-0.4.1.drv","cpe:2.3:a:cargo-package-rustc_version:cargo-package-rustc_version:0.4.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-rustc_version@0.4.1","","","","","","","","","",""
"cargo-package-rustix-1.1.3","cargo-package-rustix","1.1.3","","x86_64-linux","/nix/store/7378pqd1h25kzkwiajwdqxqc6c3yladg-cargo-package-rustix-1.1.3","['/nix/store/7378pqd1h25kzkwiajwdqxqc6c3yladg-cargo-package-rustix-1.1.3']","/nix/store/4vxr9f5m8s5zbspqb1z3r7brcgqy6haa-cargo-package-rustix-1.1.3.drv","cpe:2.3:a:cargo-package-rustix:cargo-package-rustix:1.1.3:*:*:*:*:*:*:*","pkg:nix/cargo-package-rustix@1.1.3","","","","","","","","","",""
